index,premium
10802,310.0
10803,310.0
10804,310.0
10805,310.0
10806,310.0
10807,310.0
10808,310.0
10809,310.0
10810,310.0
10811,310.0
10812,310.0
10813,310.0
10814,364.8253848407692
10815,310.0
10816,338.52358960439096
10817,310.0
10818,310.0
10819,310.0
10820,310.0
10821,1135.1444769009984
10822,1338.7496805851085
10823,310.0
10824,1045.5030891080314
10825,310.0
10826,310.0
10827,310.0
10828,310.0
10829,889.6468672251762
10830,310.0
10831,310.0
10832,310.0
10833,310.0
10834,310.0
10835,310.0
10836,310.0
10837,310.0
10838,310.0
10839,310.0
10840,1255.0952044863243
10841,310.0
10842,310.0
10843,310.0
10844,310.0
10845,310.0
10846,310.0
10847,310.0
10848,310.0
10849,310.0
10850,310.0
10851,1660.0598064771114
10852,310.0
10853,310.0
10854,310.0
10855,310.0
10856,310.0
10857,310.0
10858,1908.0822971594769
10859,310.0
10860,901.1146647223635
10861,310.0
10862,310.0
10863,310.0
10864,310.0
10865,310.0
10866,310.0
10867,310.0
10868,310.0
10869,392.1932786448324
10870,310.0
10871,310.0
10872,3165.598052446194
10873,310.0
10874,310.0
10875,310.0
10876,310.0
10877,310.0
10878,310.0
10879,310.0
10880,310.0
10881,310.0
10882,310.0
10883,310.0
10884,310.0
10885,1949.1618236739873
10886,310.0
10887,310.0
10888,310.0
10889,310.0
10890,310.0
10891,310.0
10892,310.0
10893,310.0
10894,310.0
10895,310.0
10896,310.0
10897,310.0
10898,310.0
10899,310.0
10900,310.0
10901,310.0
10902,310.0
10903,310.0
10904,1763.374015199182
10905,310.0
10906,310.0
10907,310.0
10908,310.0
10909,310.0
10910,310.0
10911,400.86863293467155
10912,310.0
10913,310.0
10914,310.0
10915,310.0
10916,310.0
10917,310.0
10918,310.0
10919,310.0
10920,310.0
10921,310.0
10922,1341.0359433927495
10923,310.0
10924,310.0
10925,310.0
10926,310.0
10927,419.76574024131656
10928,310.0
10929,310.0
10930,310.0
10931,310.0
10932,310.0
10933,310.0
10934,822.9676796479404
10935,310.0
10936,310.0
10937,310.0
10938,310.0
10939,310.0
10940,310.0
10941,310.0
10942,310.0
10943,310.0
10944,310.0
10945,310.0
10946,310.0
10947,1287.4860615898906
10948,310.0
10949,310.0
10950,310.0
10951,310.0
10952,310.0
10953,310.0
10954,310.0
10955,310.0
10956,310.0
10957,310.0
10958,310.0
10959,310.0
10960,310.0
10961,310.0
10962,310.0
10963,310.0
10964,310.0
10965,310.0
10966,310.0
10967,1036.2816071163008
10968,310.0
10969,310.0
10970,310.0
10971,310.0
10972,310.0
10973,310.0
10974,310.0
10975,310.0
10976,310.0
10977,1062.1840215065356
10978,310.0
10979,310.0
10980,310.0
10981,310.0
10982,1827.8632480368158
10983,310.0
10984,310.0
10985,310.0
10986,310.0
10987,2211.8326232746595
10988,310.0
10989,310.0
10990,310.0
10991,310.0
10992,310.0
10993,310.0
10994,310.0
10995,310.0
10996,941.9341263604372
10997,310.0
10998,310.0
10999,310.0
11000,310.0
11001,310.0
11002,1078.9983779308768
11003,310.0
11004,310.0
11005,310.0
11006,310.0
11007,310.0
11008,310.0
11009,310.0
11010,310.0
11011,310.0
11012,310.0
11013,310.0
11014,310.0
11015,310.0
11016,375.80594827596735
11017,1761.348870620871
11018,310.0
11019,310.0
11020,310.0
11021,310.0
11022,310.0
11023,310.0
11024,310.0
11025,310.0
11026,310.0
11027,310.0
11028,310.0
11029,310.0
11030,310.0
11031,310.0
11032,310.0
11033,310.0
11034,310.0
11035,310.0
11036,310.0
11037,310.0
11038,310.0
11039,310.0
11040,310.0
11041,310.0
11042,310.0
11043,310.0
11044,310.0
11045,310.0
11046,310.0
11047,310.0
11048,1234.6896920571457
11049,310.0
11050,310.0
11051,310.0
11052,310.0
11053,310.0
11054,310.0
11055,310.0
11056,310.0
11057,310.0
11058,310.0
11059,310.0
11060,310.0
11061,310.0
11062,310.0
11063,310.0
11064,310.0
11065,310.0
11066,310.0
11067,310.0
11068,310.0
11069,310.0
11070,310.0
11071,310.0
11072,310.0
11073,310.0
11074,310.0
11075,310.0
11076,732.3186328547912
11077,310.0
11078,310.0
11079,310.0
11080,310.0
11081,310.0
11082,310.0
11083,310.0
11084,310.0
11085,310.0
11086,310.0
11087,310.0
11088,310.0
11089,310.0
11090,310.0
11091,310.0
11092,310.0
11093,310.0
11094,310.0
11095,310.0
11096,310.0
11097,310.0
11098,310.0
11099,310.0
11100,310.0
11101,310.0
11102,310.0
11103,310.0
11104,440.1420514572879
11105,310.0
11106,310.0
11107,310.0
11108,310.0
11109,310.0
11110,310.0
11111,310.0
11112,310.0
11113,310.0
11114,1099.982697969836
11115,310.0
11116,310.0
11117,310.0
11118,310.0
11119,621.8824471087712
11120,313.48497773677707
11121,310.0
11122,310.0
11123,310.0
11124,310.0
11125,310.0
11126,310.0
11127,310.0
11128,310.0
11129,310.0
11130,310.0
11131,310.0
11132,310.0
11133,837.3718456384685
11134,310.0
11135,310.0
11136,310.0
11137,310.0
11138,1451.4669989945812
11139,310.0
11140,310.0
11141,883.4605042516932
11142,310.0
11143,310.0
11144,310.0
11145,310.0
11146,310.0
11147,310.0
11148,310.0
11149,310.0
11150,310.0
11151,310.0
11152,310.0
11153,310.0
11154,310.0
11155,310.0
11156,310.0
11157,310.0
11158,310.0
11159,310.0
11160,310.0
11161,310.0
11162,310.0
11163,310.0
11164,1558.4450442338484
11165,310.0
11166,1826.5279027073066
11167,310.0
11168,310.0
11169,310.0
11170,310.0
11171,310.0
11172,1088.6058408941763
11173,310.0
11174,1504.1501813041373
11175,1211.8966987209178
11176,310.0
11177,1548.6176223528773
11178,310.0
11179,310.0
11180,310.0
11181,310.0
11182,921.504266367838
11183,1068.4794963928348
11184,310.0
11185,310.0
11186,423.3467670458534
11187,310.0
11188,310.0
11189,310.0
11190,310.0
11191,310.0
11192,310.0
11193,310.0
11194,310.0
11195,2208.234577651815
11196,310.0
11197,310.0
11198,310.0
11199,310.0
11200,310.0
11201,310.0
11202,310.0
11203,310.0
11204,310.0
11205,310.0
11206,310.0
11207,310.0
11208,5438.355019621519
11209,310.0
11210,310.0
11211,447.11121422665036
11212,310.0
11213,310.0
11214,310.0
11215,310.0
11216,310.0
11217,310.0
11218,968.0719645091232
11219,310.0
11220,331.0645780330657
11221,310.0
11222,310.0
11223,1178.4702453515874
11224,310.0
11225,310.0
11226,310.0
11227,310.0
11228,310.0
11229,310.0
11230,1580.4297222817715
11231,310.0
11232,310.0
11233,1197.04222547664
11234,310.0
11235,310.0
11236,310.0
11237,1958.202740121825
11238,310.0
11239,310.0
11240,310.0
11241,310.0
11242,310.0
11243,310.0
11244,310.0
11245,310.0
11246,310.0
11247,1634.944179676534
11248,310.0
11249,310.0
11250,310.0
11251,310.0
11252,680.6444717872819
11253,1138.8133884315814
11254,1233.3464368032216
11255,310.0
11256,310.0
11257,310.0
11258,310.0
11259,310.0
11260,310.0
11261,310.0
11262,310.0
11263,488.78459626390634
11264,310.0
11265,441.7377378081025
11266,310.0
11267,310.0
11268,310.0
11269,310.0
11270,310.0
11271,310.0
11272,310.0
11273,310.0
11274,310.0
11275,310.0
11276,310.0
11277,310.0
11278,1110.0445514959197
11279,310.0
11280,310.0
11281,310.0
11282,310.0
11283,310.0
11284,310.0
11285,310.0
11286,310.0
11287,310.0
11288,310.0
11289,310.0
11290,452.60027497594854
11291,310.0
11292,310.0
11293,310.0
11294,310.0
11295,789.683676738742
11296,310.0
11297,310.0
11298,450.5311813870339
11299,1402.706068320672
11300,310.0
11301,310.0
11302,659.2631037305146
11303,310.0
11304,310.0
11305,310.0
11306,310.0
11307,310.0
11308,310.0
11309,310.0
11310,830.7505765602551
11311,310.0
11312,310.0
11313,310.0
11314,310.0
11315,310.0
11316,310.0
11317,696.7218855792571
11318,310.0
11319,310.0
11320,310.0
11321,310.0
11322,310.0
11323,1592.5168816333223
11324,310.0
11325,310.0
11326,310.0
11327,310.0
11328,310.0
11329,1048.4172576021592
11330,310.0
11331,310.0
11332,310.0
11333,310.0
11334,310.0
11335,310.0
11336,310.0
11337,310.0
11338,1083.6132689587266
11339,310.0
11340,310.0
11341,310.0
11342,310.0
11343,310.0
11344,310.0
11345,310.0
11346,1098.7644998740861
11347,310.0
11348,310.0
11349,1588.4014950889123
11350,310.0
11351,923.0653955155757
11352,310.0
11353,310.0
11354,310.0
11355,1924.8575521266953
11356,310.0
11357,310.0
11358,310.0
11359,310.0
11360,310.0
11361,310.0
11362,310.0
11363,310.0
11364,310.0
11365,732.0038777716833
11366,310.0
11367,310.0
11368,310.0
11369,310.0
11370,310.0
11371,892.7084213910794
11372,1356.150358206307
11373,310.0
11374,310.0
11375,310.0
11376,310.0
11377,310.0
11378,310.0
11379,310.0
11380,439.29425305827425
11381,310.0
11382,310.0
11383,310.0
11384,310.0
11385,310.0
11386,310.0
11387,310.0
11388,310.0
11389,310.0
11390,310.0
11391,310.0
11392,310.0
11393,763.7350079778936
11394,310.0
11395,1360.3223362166873
11396,310.0
11397,310.0
11398,310.0
11399,446.82476778908676
11400,310.0
11401,310.0
11402,1570.6971119229327
11403,310.0
11404,310.0
11405,310.0
11406,310.0
11407,310.0
11408,310.0
11409,310.0
11410,310.0
11411,310.0
11412,310.0
11413,310.0
11414,310.0
11415,310.0
11416,310.0
11417,310.0
11418,310.0
11419,310.0
11420,310.0
11421,1638.0825366787012
11422,310.0
11423,310.0
11424,310.0
11425,10499.541594782459
11426,310.0
11427,310.0
11428,1518.4061765718243
11429,310.0
11430,310.0
11431,1462.0169429638206
11432,310.0
11433,310.0
11434,310.0
11435,310.0
11436,310.0
11437,310.0
11438,310.0
11439,310.0
11440,310.0
11441,310.0
11442,310.0
11443,310.0
11444,310.0
11445,1341.5667874463966
11446,310.0
11447,310.0
11448,310.0
11449,310.0
11450,310.0
11451,310.0
11452,310.0
11453,310.0
11454,310.0
11455,310.0
11456,310.0
11457,310.0
11458,310.0
11459,720.0935762973295
11460,310.0
11461,310.0
11462,310.0
11463,310.0
11464,310.0
11465,310.0
11466,310.0
11467,310.0
11468,310.0
11469,310.0
11470,310.0
11471,310.0
11472,310.0
11473,310.0
11474,310.0
11475,310.0
11476,310.0
11477,310.0
11478,310.0
11479,310.0
11480,310.0
11481,310.0
11482,310.0
11483,310.0
11484,310.0
11485,310.0
11486,310.0
11487,1086.8004389936973
11488,310.0
11489,310.0
11490,703.1762152091774
11491,310.0
11492,310.0
11493,310.0
11494,310.0
11495,310.0
11496,310.0
11497,310.0
11498,310.0
11499,310.0
11500,1210.9577810494793
11501,720.0935762973295
11502,310.0
11503,310.0
11504,310.0
11505,1225.3721228545637
11506,310.0
11507,310.0
11508,1213.861696982667
11509,310.0
11510,310.0
11511,310.0
11512,310.0
11513,310.0
11514,310.0
11515,310.0
11516,310.0
11517,1951.4115021566715
11518,310.0
11519,310.0
11520,310.0
11521,625.1963090882791
11522,310.0
11523,310.0
11524,310.0
11525,310.0
11526,310.0
11527,310.0
11528,310.0
11529,310.0
11530,310.0
11531,310.0
11532,417.67475439625525
11533,310.0
11534,310.0
11535,310.0
11536,310.0
11537,310.0
11538,310.0
11539,310.0
11540,310.0
11541,310.0
11542,310.0
11543,310.0
11544,310.0
11545,310.0
11546,310.0
11547,1238.5510026233703
11548,310.0
11549,310.0
11550,1134.5149616261306
11551,310.0
11552,310.0
11553,310.0
11554,310.0
11555,310.0
11556,310.0
11557,310.0
11558,1940.3477199962513
11559,310.0
11560,885.1341355242399
11561,310.0
11562,310.0
11563,310.0
11564,310.0
11565,310.0
11566,310.0
11567,310.0
11568,702.8333998510122
11569,1127.3839236882889
11570,310.0
11571,310.0
11572,310.0
11573,310.0
11574,310.0
11575,310.0
11576,310.0
11577,310.0
11578,310.0
11579,310.0
11580,310.0
11581,310.0
11582,310.0
11583,1889.6587215031045
11584,310.0
11585,496.60519035887404
11586,310.0
11587,310.0
11588,310.0
11589,310.0
11590,310.0
11591,310.0
11592,1116.084619629668
11593,310.0
11594,310.0
11595,310.0
11596,310.0
11597,310.0
11598,310.0
11599,310.0
11600,310.0
11601,1178.7455555406636
11602,310.0
11603,310.0
11604,310.0
11605,310.0
11606,310.0
11607,310.0
11608,310.0
11609,310.0
11610,310.0
11611,310.0
11612,310.0
11613,310.0
11614,310.0
11615,310.0
11616,310.0
11617,310.0
11618,310.0
11619,310.0
11620,310.0
11621,310.0
11622,310.0
11623,870.6545335804258
11624,310.0
11625,310.0
11626,310.0
11627,310.0
11628,310.0
11629,310.0
11630,310.0
11631,310.0
11632,310.0
11633,310.0
11634,310.0
11635,310.0
11636,1083.4891321792395
11637,310.0
11638,310.0
11639,310.0
11640,310.0
11641,310.0
11642,310.0
11643,1181.8609017563572
11644,310.0
11645,310.0
11646,596.3678574194766
11647,479.9407765405832
11648,310.0
11649,310.0
11650,1441.3649885046327
11651,310.0
11652,310.0
11653,310.0
11654,310.0
11655,310.0
11656,883.9981547623622
11657,310.0
11658,310.0
11659,310.0
11660,310.0
11661,1110.5890416326738
11662,310.0
11663,310.0
11664,310.0
11665,310.0
11666,2163.1692336667597
11667,310.0
11668,310.0
11669,310.0
11670,310.0
11671,904.3164263653081
11672,310.0
11673,310.0
11674,310.0
11675,310.0
11676,310.0
11677,310.0
11678,310.0
11679,868.7666532688513
11680,310.0
11681,310.0
11682,310.0
11683,310.0
11684,310.0
11685,310.0
11686,310.0
11687,310.0
11688,310.0
11689,310.0
11690,310.0
11691,310.0
11692,310.0
11693,310.0
11694,310.0
11695,310.0
11696,310.0
11697,310.0
11698,1158.5628233627126
11699,310.0
11700,310.0
11701,310.0
11702,310.0
11703,310.0
11704,310.0
11705,310.0
11706,310.0
11707,310.0
11708,310.0
11709,310.0
11710,310.0
11711,310.0
11712,310.0
11713,310.0
11714,310.0
11715,2033.978840200942
11716,310.0
11717,1065.0413237597095
11718,757.4891813159527
11719,310.0
11720,310.0
11721,310.0
11722,310.0
11723,310.0
11724,310.0
11725,310.0
11726,310.0
11727,310.0
11728,310.0
11729,449.52612531168364
11730,310.0
11731,310.0
11732,310.0
11733,310.0
11734,310.0
11735,1734.1705464025822
11736,310.0
11737,310.0
11738,310.0
11739,310.0
11740,310.0
11741,310.0
11742,310.0
11743,310.0
11744,310.0
11745,310.0
11746,310.0
11747,1154.7316982628786
11748,894.9757973411484
11749,310.0
11750,310.0
11751,310.0
11752,310.0
11753,310.0
11754,310.0
11755,310.0
11756,310.0
11757,310.0
11758,310.0
11759,310.0
11760,310.0
11761,310.0
11762,310.0
11763,310.0
11764,310.0
11765,310.0
11766,310.0
11767,310.0
11768,310.0
11769,310.0
11770,310.0
11771,310.0
11772,310.0
11773,310.0
11774,310.0
11775,310.0
11776,310.0
11777,310.0
11778,1885.466891547764
11779,310.0
11780,310.0
11781,310.0
11782,310.0
11783,1147.5187508005597
11784,310.0
11785,310.0
11786,310.0
11787,310.0
11788,310.0
11789,310.0
11790,310.0
11791,310.0
11792,310.0
11793,310.0
11794,310.0
11795,310.0
11796,3421.156103660685
11797,310.0
11798,310.0
11799,310.0
11800,1703.420695562042
11801,310.0
11802,310.0
11803,310.0
11804,310.0
11805,310.0
11806,310.0
11807,310.0
11808,310.0
11809,310.0
11810,310.0
11811,310.0
11812,310.0
11813,310.0
11814,310.0
11815,310.0
11816,310.0
11817,310.0
11818,310.0
11819,310.0
11820,310.0
11821,310.0
11822,310.0
11823,310.0
11824,310.0
11825,660.5962728000843
11826,310.0
11827,310.0
11828,310.0
11829,310.0
11830,310.0
11831,310.0
11832,1195.3482567431313
11833,310.0
11834,310.0
11835,1093.5139827543194
11836,310.0
11837,310.0
11838,598.4143815674282
11839,310.0
11840,2071.36309973649
11841,310.0
11842,310.0
11843,310.0
11844,310.0
11845,310.0
11846,310.0
11847,310.0
11848,310.0
11849,310.0
11850,310.0
11851,310.0
11852,310.0
11853,310.0
11854,310.0
11855,310.0
11856,310.0
11857,310.0
11858,310.0
11859,310.0
11860,310.0
11861,310.0
11862,310.0
11863,310.0
11864,310.0
11865,310.0
11866,1287.8166981884294
11867,310.0
11868,310.0
11869,310.0
11870,310.0
11871,310.0
11872,310.0
11873,310.0
11874,310.0
11875,310.0
11876,310.0
11877,310.0
11878,310.0
11879,310.0
11880,310.0
11881,310.0
11882,310.0
11883,310.0
11884,310.0
11885,310.0
11886,310.0
11887,310.0
11888,332.9054017633469
11889,335.81868737461247
11890,1164.3042972299568
11891,310.0
11892,310.0
11893,310.0
11894,310.0
11895,310.0
11896,310.0
11897,1725.1891138907415
11898,310.0
11899,310.0
11900,1186.2162651566991
11901,310.0
11902,310.0
11903,310.0
11904,310.0
11905,310.0
11906,310.0
11907,310.0
11908,310.0
11909,310.0
11910,310.0
11911,310.0
11912,310.0
11913,310.0
11914,310.0
11915,310.0
11916,310.0
11917,310.0
11918,310.0
11919,310.0
11920,310.0
11921,310.0
11922,1147.9399725978174
11923,310.0
11924,310.0
11925,383.5630527917551
11926,310.0
11927,310.0
11928,310.0
11929,310.0
11930,1971.1095448771246
11931,310.0
11932,310.0
11933,310.0
11934,310.0
11935,310.0
11936,310.0
11937,310.0
11938,310.0
11939,722.9925018090007
11940,310.0
11941,310.0
11942,310.0
11943,310.0
11944,310.0
11945,310.0
11946,310.0
11947,310.0
11948,310.0
11949,310.0
11950,310.0
11951,310.0
11952,630.9525158117658
11953,1784.1487247302184
11954,310.0
11955,310.0
11956,310.0
11957,1094.268152872223
11958,310.0
11959,310.0
11960,310.0
11961,310.0
11962,1464.8506150919536
11963,1295.8705151906556
11964,310.0
11965,310.0
11966,310.0
11967,310.0
11968,2006.3279671127239
11969,310.0
11970,408.95683975268037
11971,1036.2018190194858
11972,310.0
11973,310.0
11974,310.0
11975,310.0
11976,1196.0527204650361
11977,310.0
11978,310.0
11979,310.0
11980,1085.1786383273225
11981,310.0
11982,310.0
11983,1594.0186694255035
11984,310.0
11985,412.53034841049526
11986,310.0
11987,310.0
11988,310.0
11989,310.0
11990,310.0
11991,310.0
11992,894.8430919394327
11993,310.0
11994,310.0
11995,310.0
11996,310.0
11997,310.0
11998,310.0
11999,310.0
12000,310.0
12001,310.0
12002,310.0
12003,310.0
12004,310.0
12005,310.0
12006,1221.4134894985873
12007,354.16286458446643
12008,310.0
12009,310.0
12010,1640.1929247097316
12011,310.0
12012,310.0
12013,310.0
12014,310.0
12015,310.0
12016,310.0
12017,310.0
12018,310.0
12019,1241.0531272777373
12020,310.0
12021,310.0
12022,310.0
12023,310.0
12024,310.0
12025,310.0
12026,310.0
12027,310.0
12028,310.0
12029,310.0
12030,310.0
12031,310.0
12032,448.24154733770223
12033,310.0
12034,1224.6664147207443
12035,310.0
12036,310.0
12037,310.0
12038,310.0
12039,1203.143116405781
12040,310.0
12041,310.0
12042,310.0
12043,310.0
12044,310.0
12045,310.0
12046,310.0
12047,310.0
12048,310.0
12049,310.0
12050,310.0
12051,310.0
12052,310.0
12053,310.0
12054,310.0
12055,310.0
12056,8097.91144676701
12057,310.0
12058,310.0
12059,310.0
12060,310.0
12061,310.0
12062,310.0
12063,310.0
12064,878.3284606086327
12065,310.0
12066,310.0
12067,310.0
12068,310.0
12069,1238.406889912413
12070,310.0
12071,310.0
12072,1072.8830301370454
12073,310.0
12074,310.0
12075,310.0
12076,1499.2684245121286
12077,429.3571880856139
12078,310.0
12079,310.0
12080,310.0
12081,310.0
12082,1877.7642733595126
12083,310.0
12084,849.5440420384211
12085,310.0
12086,310.0
12087,1344.4800122020763
12088,310.0
12089,310.0
12090,310.0
12091,310.0
12092,310.0
12093,777.1843269363359
12094,310.0
12095,310.0
12096,310.0
12097,310.0
12098,310.0
12099,310.0
12100,310.0
12101,310.0
12102,310.0
12103,310.0
12104,310.0
12105,310.0
12106,310.0
12107,310.0
12108,310.0
12109,310.0
12110,310.0
12111,310.0
12112,310.0
12113,310.0
12114,310.0
12115,310.0
12116,310.0
12117,1343.6431552961121
12118,310.0
12119,310.0
12120,310.0
12121,310.0
12122,310.0
12123,316.20648238410445
12124,310.0
12125,1181.1652748196973
12126,310.0
12127,310.0
12128,310.0
12129,310.0
12130,310.0
12131,310.0
12132,310.0
12133,310.0
12134,310.0
12135,310.0
12136,310.0
12137,310.0
12138,310.0
12139,310.0
12140,310.0
12141,310.0
12142,310.0
12143,310.0
12144,310.0
12145,310.0
12146,310.0
12147,615.1971452106961
12148,963.5503486678284
12149,310.0
12150,310.0
12151,1224.558566996832
12152,703.3098882793452
12153,310.0
12154,1735.1522146013642
12155,310.0
12156,310.0
12157,1133.951395939672
12158,310.0
12159,310.0
12160,310.0
12161,310.0
12162,310.0
12163,310.0
12164,310.0
12165,310.0
12166,310.0
12167,310.0
12168,310.0
12169,310.0
12170,310.0
12171,310.0
12172,310.0
12173,310.0
12174,634.3792284192565
12175,310.0
12176,310.0
12177,310.0
12178,310.0
12179,310.0
12180,702.248834418392
12181,310.0
12182,310.0
12183,310.0
12184,310.0
12185,403.5989238888042
12186,310.0
12187,349.2039193834217
12188,310.0
12189,310.0
12190,310.0
12191,310.0
12192,310.0
12193,310.0
12194,310.0
12195,310.0
12196,310.0
12197,1384.5075136304995
12198,310.0
12199,310.0
12200,310.0
12201,310.0
12202,310.0
12203,310.0
12204,310.0
12205,310.0
12206,310.0
12207,310.0
12208,310.0
12209,310.0
12210,310.0
12211,310.0
12212,310.0
12213,310.0
12214,310.0
12215,310.0
12216,310.0
12217,310.0
12218,310.0
12219,310.0
12220,310.0
12221,310.0
12222,636.2114442944512
12223,310.0
12224,2348.7479066608716
12225,310.0
12226,310.0
12227,310.0
12228,310.0
12229,310.0
12230,310.0
12231,805.433479610426
12232,1107.1334806261532
12233,310.0
12234,310.0
12235,310.0
12236,310.0
12237,945.5753364254183
12238,310.0
12239,310.0
12240,310.0
12241,310.0
12242,310.0
12243,310.0
12244,593.8052603862448
12245,310.0
12246,310.0
12247,310.0
12248,310.0
12249,310.0
12250,310.0
12251,310.0
12252,310.0
12253,310.0
12254,310.0
12255,310.0
12256,1304.3981169217955
12257,310.0
12258,310.0
12259,310.0
12260,310.0
12261,310.0
12262,310.0
12263,310.0
12264,310.0
12265,310.0
12266,310.0
12267,310.0
12268,310.0
12269,310.0
12270,310.0
12271,310.0
12272,310.0
12273,310.0
12274,310.0
12275,310.0
12276,310.0
12277,310.0
12278,310.0
12279,310.0
12280,310.0
12281,310.0
12282,362.94883734527264
12283,310.0
12284,310.0
12285,310.0
12286,310.0
12287,310.0
12288,688.4396954667219
12289,310.0
12290,310.0
12291,310.0
12292,310.0
12293,310.0
12294,310.0
12295,310.0
12296,310.0
12297,310.0
12298,1268.2949187225888
12299,310.0
12300,310.0
12301,310.0
12302,310.0
12303,310.0
12304,310.0
12305,310.0
12306,310.0
12307,310.0
12308,310.0
12309,310.0
12310,310.0
12311,310.0
12312,310.0
12313,310.0
12314,310.0
12315,5397.138139350894
12316,310.0
12317,310.0
12318,310.0
12319,310.0
12320,310.0
12321,310.0
12322,310.0
12323,310.0
12324,310.0
12325,310.0
12326,568.1392355605569
12327,310.0
12328,310.0
12329,310.0
12330,624.6094912688177
12331,310.0
12332,1603.3406664337426
12333,310.0
12334,310.0
12335,310.0
12336,1041.869006464167
12337,310.0
12338,310.0
12339,310.0
12340,310.0
12341,310.0
12342,310.0
12343,310.0
12344,1334.1464426072068
12345,310.0
12346,310.0
12347,310.0
12348,1454.9961639704813
12349,310.0
12350,310.0
12351,310.0
12352,310.0
12353,310.0
12354,310.0
12355,310.0
12356,310.0
12357,310.0
12358,310.0
12359,310.0
12360,310.0
12361,310.0
12362,310.0
12363,310.0
12364,310.0
12365,310.0
12366,310.0
12367,310.0
12368,310.0
12369,310.0
12370,1624.8594709946406
12371,310.0
12372,310.0
12373,310.0
12374,310.0
12375,310.0
12376,5531.845841523028
12377,310.0
12378,310.0
12379,310.0
12380,310.0
12381,310.0
12382,310.0
12383,310.0
12384,310.0
12385,1082.364401163642
12386,310.0
12387,310.0
12388,310.0
12389,310.0
12390,310.0
12391,310.0
12392,1247.8534002022252
12393,310.0
12394,310.0
12395,310.0
12396,310.0
12397,310.0
12398,310.0
12399,310.0
12400,310.0
12401,310.0
12402,310.0
12403,310.0
12404,310.0
12405,310.0
12406,310.0
12407,310.0
12408,1399.1287603697258
12409,383.03537308991054
12410,310.0
12411,310.0
12412,310.0
12413,310.0
12414,310.0
12415,1073.4634525607685
12416,310.0
12417,2127.0462333717355
12418,1099.308721633957
12419,310.0
12420,310.0
12421,1245.1030801820484
12422,310.0
12423,1969.2408907208476
12424,310.0
12425,6153.386374776545
12426,310.0
12427,310.0
12428,310.0
12429,310.0
12430,310.0
12431,1012.8022608563027
12432,310.0
12433,310.0
12434,310.0
12435,310.0
12436,310.0
12437,310.0
12438,1236.1915714075421
12439,425.5498769882979
12440,310.0
12441,310.0
12442,310.0
12443,310.0
12444,310.0
12445,1185.1800090132795
12446,310.0
12447,310.0
12448,310.0
12449,310.0
12450,310.0
12451,310.0
12452,310.0
12453,310.0
12454,310.0
12455,310.0
12456,1059.6831930329786
12457,310.0
12458,310.0
12459,310.0
12460,310.0
12461,310.0
12462,310.0
12463,310.0
12464,310.0
12465,310.0
12466,310.0
12467,310.0
12468,823.4846524023727
12469,1660.7883757975842
12470,310.0
12471,310.0
12472,310.0
12473,310.0
12474,310.0
12475,310.0
12476,899.7400357005329
12477,310.0
12478,310.0
12479,310.0
12480,310.0
12481,310.0
12482,310.0
12483,310.0
12484,310.0
12485,310.0
12486,310.0
12487,310.0
12488,310.0
12489,310.0
12490,310.0
12491,310.0
12492,1742.4744463615189
12493,310.0
12494,310.0
12495,1373.5667924170293
12496,310.0
12497,310.0
12498,310.0
12499,310.0
12500,310.0
12501,310.0
12502,475.4362071578469
12503,310.0
12504,310.0
12505,310.0
12506,310.0
12507,310.0
12508,310.0
12509,310.0
12510,991.5766343978287
12511,310.0
12512,310.0
12513,310.0
12514,310.0
12515,310.0
12516,310.0
12517,310.0
12518,310.0
12519,310.0
12520,310.0
12521,310.0
12522,310.0
12523,310.0
12524,310.0
12525,310.0
12526,310.0
12527,310.0
12528,310.0
12529,310.0
12530,310.0
12531,1192.4469024545174
12532,310.0
12533,310.0
12534,310.0
12535,310.0
12536,1588.5227285064705
12537,310.0
12538,310.0
12539,1822.1363863442914
12540,310.0
12541,310.0
12542,310.0
12543,310.0
12544,310.0
12545,310.0
12546,310.0
12547,1524.2706446546094
12548,310.0
12549,1699.974259711327
12550,310.0
12551,310.0
12552,310.0
12553,1222.8111804203854
12554,310.0
12555,310.0
12556,310.0
12557,310.0
12558,310.0
12559,1920.1624356914829
12560,310.0
12561,310.0
12562,310.0
12563,310.0
12564,310.0
12565,310.0
12566,310.0
12567,720.5668524897947
12568,310.0
12569,310.0
12570,310.0
12571,310.0
12572,310.0
12573,310.0
12574,415.656888377491
12575,310.0
12576,310.0
12577,310.0
12578,310.0
12579,310.0
12580,310.0
12581,310.0
12582,310.0
12583,1091.958998173379
12584,310.0
12585,310.0
12586,310.0
12587,310.0
12588,310.0
12589,310.0
12590,310.0
12591,310.0
12592,310.0
12593,958.9818515125377
12594,310.0
12595,1457.4851172257816
12596,310.0
12597,310.0
12598,310.0
12599,310.0
12600,310.0
12601,310.0
12602,310.0
12603,310.0
12604,310.0
12605,310.0
12606,310.0
12607,310.0
12608,310.0
12609,310.0
12610,310.0
12611,310.0
12612,811.6898826861941
12613,310.0
12614,310.0
12615,310.0
12616,310.0
12617,310.0
12618,310.0
12619,310.0
12620,310.0
12621,310.0
12622,310.0
12623,310.0
12624,310.0
12625,310.0
12626,310.0
12627,310.0
12628,1429.5215903170733
12629,310.0
12630,332.02261768744796
12631,310.0
12632,310.0
12633,310.0
12634,310.0
12635,310.0
12636,310.0
12637,310.0
12638,310.0
12639,310.0
12640,310.0
12641,310.0
12642,310.0
12643,310.0
